,group,cell_name,sweep_num,input_current,rest_potential,stim_potential,t_first_spike,t_last_spike,f_rate,AP_amp,AP_adaptation,AP_rise_slope,t_hyperpol,v_hyperpol
529,Habit DMS,20181211_DMS_s1c1_0000.abf,9,1400.0,-80.2336196899414,-9.161748886108398,2.1999999999999886,91.99999999999999,178.17371937639197,38.74838146340296,82.77284310417515,43.537139892578125,0.32432045779685265,-8.147353361945637
530,Habit DMS,20181211_DMS_s1c1_0000.abf,10,1600.0,-80.03950500488281,-5.843970775604248,2.0,75.00000000000001,191.78082191780817,42.35739058276144,45.34221446453809,42.51534652709961,0.3325681492109039,-4.982783357245337
531,Habit DMS,20181211_DMS_s1c1_0000.abf,11,1800.0,-80.09151458740234,-1.734771728515625,1.7999999999999972,60.999999999999986,202.70270270270274,48.03420667118802,17.362088185365057,40.12298583984375,0.3333825701624816,-1.036927621861152
532,Habit DMS,20181211_DMS_s1c1_0000.abf,12,2000.0,-80.20256805419922,1.0677380561828613,1.6000000000000085,53.89999999999999,210.3250478011473,52.612274795232764,11.432748813294879,39.954444885253906,0.3479015918958032,0.8060781476121563
533,Habit DMS,20211105_PV_DMS_s1c1_0000.abf,0,-400.0,-70.70352172851562,-100.09748077392578,,,0,,,,,
534,Habit DMS,20211105_PV_DMS_s1c1_0000.abf,1,-200.0,-71.07939910888672,-89.27934265136719,,,0,,,,,
535,Habit DMS,20211105_PV_DMS_s1c1_0000.abf,2,0.0,-71.49330139160156,-71.49330139160156,,,0,,,,,
536,Habit DMS,20211105_PV_DMS_s1c1_0000.abf,3,200.0,-71.11549377441406,-45.73345184326172,75.50000000000001,494.29999999999995,42.97994269340975,15.864312531991406,9999.999999977013,136.40509033203125,1.1764705882352944,-57.1764705882353
537,Habit DMS,20211105_PV_DMS_s1c1_0000.abf,4,400.0,-71.73339080810547,-41.70088577270508,4.199999999999989,499.6,127.16996366572467,17.64463272109412,250.54797227366842,133.70574951171875,1.138709677419355,-52.33870967741935
538,Habit DMS,20211105_PV_DMS_s1c1_0000.abf,5,600.0,-71.71256256103516,-36.569786071777344,2.5,495.0,196.9543147208122,18.994402755551185,116.62412029329717,117.71762084960938,1.1690721649484535,-47.47422680412371
539,Habit DMS,20211105_PV_DMS_s1c1_0000.abf,6,800.0,-72.0107421875,-31.309980392456055,1.9000000000000057,498.6,227.5015099657741,18.004990201839547,166.7340494386723,97.70013427734375,1.2053571428571428,-42.285714285714285
540,Habit DMS,20211105_PV_DMS_s1c1_0000.abf,7,1000.0,-71.87744903564453,-25.726606369018555,1.5,496.70000000000005,246.3651050080775,17.12398867081677,754.3706996088629,71.84512329101562,1.2297520661157029,-36.421487603305785
541,Habit DMS,20211105_PV_DMS_s1c1_0000.abf,8,1200.0,-71.18463134765625,-17.914722442626953,1.2999999999999972,287.20000000000005,265.82721231199713,19.21311930827798,1372.4781701271597,55.5731086730957,1.2263157894736847,-29.776315789473685
542,Habit DMS,20211105_PV_DMS_s1c1_0000.abf,9,1400.0,-69.51777648925781,-10.4473876953125,1.1000000000000085,146.0,282.9537612146308,23.276706210446996,259.7246678162874,46.455570220947266,0.9465116279069767,-11.827906976744186
543,Habit DMS,20211105_PV_DMS_s1c1_0000.abf,10,1600.0,-68.90702819824219,-4.502258777618408,0.8999999999999915,90.40000000000002,312.84916201117306,28.0449804379588,67.94084624376394,45.35129928588867,0.8917012448132781,-5.360995850622406
544,Habit DMS,20211105_PV_DMS_s1c1_0000.abf,11,1800.0,-68.184326171875,1.2887635231018066,0.8999999999999915,58.10000000000001,332.1678321678321,33.485449344432766,27.197411156798108,44.4833869934082,0.6966153846153845,0.20923076923076922
545,Habit DMS,20211105_PV_DMS_s1c1_0000.abf,12,2000.0,-65.27110290527344,6.248132228851318,0.7999999999999972,24.39999999999999,381.3559322033899,40.195683473598535,6.715065400543828,56.34731674194336,0.6828125,5.16875
546,Habit DMS,20181211_DMS_s1c2_0001.abf,0,-400.0,-83.50096893310547,-129.44866943359375,,,0,,,,,
547,Habit DMS,20181211_DMS_s1c2_0001.abf,1,-200.0,-82.52039337158203,-115.01615142822266,,,0,,,,,
548,Habit DMS,20181211_DMS_s1c2_0001.abf,2,0.0,-82.53732299804688,-82.53732299804688,,,0,,,,,
549,Habit DMS,20181211_DMS_s1c2_0001.abf,3,200.0,-82.5193862915039,-44.78817367553711,69.8,394.59999999999997,70.81280788177341,-6.726222817584709,0.004743475631936889,53.644596099853516,7.327272727272728,-54.90909090909091
550,Habit DMS,20181211_DMS_s1c2_0001.abf,4,400.0,-83.11236572265625,-34.39452362060547,4.299999999999997,426.69999999999993,137.3106060606061,40.48474444426405,48.87516016677594,25.900741577148438,1.7666666666666668,-47.333333333333336
551,Habit DMS,20181211_DMS_s1c2_0001.abf,5,600.0,-83.38443756103516,-25.10527992248535,2.9000000000000057,86.39999999999999,167.66467065868264,35.500009298056256,12.376012367969048,47.96491241455078,2.2800000000000002,-55.6
552,Habit DMS,20181211_DMS_s1c2_0001.abf,6,800.0,-83.08324432373047,-19.844444274902344,2.0999999999999943,62.09999999999998,183.33333333333337,39.30232225548439,4.969279058111082,39.147117614746094,1.73,-44.8
553,Habit DMS,20181211_DMS_s1c2_0001.abf,7,1000.0,-82.57662200927734,-15.489813804626465,1.7999999999999972,46.89999999999999,199.5565410199557,36.415169414759085,25.25617406710809,52.21726989746094,2.0272727272727273,-36.36363636363637
554,Habit DMS,20181211_DMS_s1c2_0001.abf,8,1200.0,-82.74108123779297,-11.724994659423828,1.5,50.3,204.91803278688525,41.526407314711356,11.206792732391827,49.2889404296875,3.616666666666667,-12.76923076923077
555,Habit DMS,20181211_DMS_s1c2_0001.abf,9,1400.0,-82.87075805664062,-8.192911148071289,1.3999999999999915,26.799999999999997,236.22047244094483,46.73809165626574,6.486250121534333,62.76194381713867,0.4164665523156089,-7.265866209262436
556,Habit DMS,20181211_DMS_s1c2_0001.abf,10,1600.0,-82.93843841552734,-4.890078067779541,1.2999999999999972,31.200000000000003,234.1137123745819,48.944387487475986,3.322872712044181,47.30224609375,0.39729272419627754,-3.9983079526226732
557,Habit DMS,20181211_DMS_s1c2_0001.abf,11,1800.0,-82.70278930664062,-1.7199000120162964,1.1999999999999886,19.800000000000026,268.81720430107475,51.388675740378794,3.9101209825841012,73.3123779296875,0.38569105691056915,-0.983739837398374
558,Habit DMS,20181211_DMS_s1c2_0001.abf,12,2000.0,-82.51293182373047,1.2647693157196045,1.1000000000000085,14.499999999999986,298.5074626865677,55.53676543980495,3.1629350879583686,78.95278930664062,0.3840189873417722,1.0775316455696202
559,Habit DMS,20181216_DMS_s1c1_0000.abf,0,-400.0,-81.27674865722656,-124.87737274169922,,,0,,,,,
560,Habit DMS,20181216_DMS_s1c1_0000.abf,1,-200.0,-81.84693908691406,-111.09185028076172,,,0,,,,,
561,Habit DMS,20181216_DMS_s1c1_0000.abf,2,0.0,-81.80650329589844,-81.80650329589844,,,0,,,,,
562,Habit DMS,20181216_DMS_s1c1_0000.abf,3,200.0,-82.08395385742188,-48.17421340942383,,,0,,,,,
563,Habit DMS,20181216_DMS_s1c1_0000.abf,4,400.0,-82.09852600097656,-43.72935485839844,4.199999999999989,494.5,124.41362431164593,17.02737037780473,148.61834516079347,96.52660369873047,1.555,-58.266666666666666
564,Habit DMS,20181216_DMS_s1c1_0000.abf,5,600.0,-83.01204681396484,-34.99907684326172,2.799999999999997,435.4,161.81229773462783,17.884481987955226,180.89845411009378,63.011173248291016,1.5652173913043477,-49.79710144927536
565,Habit DMS,20181216_DMS_s1c1_0000.abf,6,800.0,-84.43914031982422,-26.63733673095703,2.1999999999999886,157.7,205.7877813504823,20.264910655246418,291.39603001119576,58.17890167236328,1.4700000000000004,-45.53333333333333
566,Habit DMS,20181216_DMS_s1c1_0000.abf,7,1000.0,-83.36538696289062,-21.28392219543457,1.7999999999999972,97.09999999999998,241.34312696747116,22.88834586309198,92.46330466778129,58.064334869384766,1.4136363636363638,-40.95454545454545
567,Habit DMS,20181216_DMS_s1c1_0000.abf,8,1200.0,-83.64776611328125,-17.00712776184082,1.6000000000000085,72.89999999999999,266.4796633941094,24.54561560463938,54.11494556453198,54.196006774902344,1.3736842105263158,-36.05263157894737
568,Habit DMS,20181216_DMS_s1c1_0000.abf,9,1400.0,-83.11923217773438,-13.223299980163574,1.3999999999999915,64.90000000000002,283.46456692913375,29.041923437022177,19.69051375257768,50.18276596069336,1.2952380952380953,-28.952380952380953
569,Habit DMS,20181216_DMS_s1c1_0000.abf,10,1600.0,-83.2705078125,-9.690258979797363,1.2999999999999972,51.2,300.6012024048096,32.29587025437383,11.647389404664644,48.7884521484375,0.5053191489361702,-9.293617021276596
570,Habit DMS,20181216_DMS_s1c1_0000.abf,11,1800.0,-82.80157470703125,-6.261650085449219,1.1000000000000085,35.000000000000014,324.4837758112094,37.475186640389474,6.950580621714092,57.34391784667969,0.5531177829099307,-5.988452655889145
571,Habit DMS,20181216_DMS_s1c1_0000.abf,12,2000.0,-83.26150512695312,-2.901850700378418,1.1000000000000085,30.90000000000002,335.57046979865754,41.087247052471,5.088391185513569,54.7515869140625,0.4974842767295597,-2.6163522012578615
572,Habit DMS,20181216_DMS_s1c2_0000.abf,0,-400.0,-83.03866577148438,-108.22537231445312,,,0,,,,,
573,Habit DMS,20181216_DMS_s1c2_0000.abf,1,-200.0,-83.02593231201172,-98.54916381835938,,,0,,,,,
574,Habit DMS,20181216_DMS_s1c2_0000.abf,2,0.0,-83.15381622314453,-83.15381622314453,,,0,,,,,
575,Habit DMS,20181216_DMS_s1c2_0000.abf,3,200.0,-83.29580688476562,-51.16035461425781,,,0,,,,,
576,Habit DMS,20181216_DMS_s1c2_0000.abf,4,400.0,-83.15556335449219,-45.73170852661133,68.8,489.19999999999993,97.52616555661275,20.484325642217147,5075.44232703283,140.1065673828125,1.224390243902439,-55.63414634146341
577,Habit DMS,20181216_DMS_s1c2_0000.abf,5,600.0,-83.68218994140625,-39.52705001831055,5.299999999999997,493.80000000000007,133.0603889457523,22.572330495381976,156.42579787823362,125.11972045898438,1.2328125,-50.59375
578,Habit DMS,20181216_DMS_s1c2_0000.abf,6,800.0,-83.91679382324219,-34.08171081542969,3.799999999999997,494.1,169.2841117683051,24.64761263326973,92.28715935066758,106.77274322509766,1.27710843373494,-45.98795180722892
579,Habit DMS,20181216_DMS_s1c2_0000.abf,7,1000.0,-84.41667938232422,-28.86687469482422,3.0,495.70000000000005,192.8151004668155,25.95800534456425,80.84476565407842,85.92898559570312,1.3063829787234047,-40.91489361702128
580,Habit DMS,20181216_DMS_s1c2_0000.abf,8,1200.0,-84.70120239257812,-24.04732894897461,2.5,497.0,208.2912032355915,27.30553475827718,88.65432026430014,64.61846160888672,1.3607843137254907,-35.73529411764706
581,Habit DMS,20181216_DMS_s1c2_0000.abf,9,1400.0,-84.819580078125,-18.64327049255371,2.0999999999999943,395.69999999999993,221.03658536585368,28.26265019771244,113.99932456804206,46.409000396728516,1.4174418604651164,-30.1046511627907
582,Habit DMS,20181216_DMS_s1c2_0000.abf,10,1600.0,-84.82918548583984,-14.01933479309082,1.7999999999999972,183.60000000000002,247.52475247524745,31.068842050236025,96.09204236065426,51.556400299072266,1.377777777777778,-27.844444444444445
583,Habit DMS,20181216_DMS_s1c2_0000.abf,11,1800.0,-84.94922637939453,-10.616742134094238,1.6999999999999886,130.09999999999997,264.797507788162,32.365530993561755,101.69618066916537,52.88202667236328,0.5277136258660509,-10.062355658198614
584,Habit DMS,20181216_DMS_s1c2_0000.abf,12,2000.0,-84.43049621582031,-7.430601596832275,1.5,81.3,288.2205513784461,34.03910968427358,115.60974766405292,61.061031341552734,0.5278026905829597,-6.959641255605381
585,Habit DMS,20211105_PV_DMS_s2c2_0000.abf,0,-400.0,-73.58268737792969,-112.81461334228516,,,0,,,,,
586,Habit DMS,20211105_PV_DMS_s2c2_0000.abf,1,-200.0,-74.61780548095703,-96.95286560058594,,,0,,,,,
587,Habit DMS,20211105_PV_DMS_s2c2_0000.abf,2,0.0,-74.3766098022461,-74.3766098022461,,,0,,,,,
588,Habit DMS,20211105_PV_DMS_s2c2_0000.abf,3,200.0,-72.86605072021484,-52.986724853515625,5.900000000000006,485.19999999999993,50.07302315877322,5.157470798781215,6.203640152494954,127.69380950927734,1.1434782608695655,-68.52173913043478
589,Habit DMS,20211105_PV_DMS_s2c2_0000.abf,4,400.0,-73.39237213134766,-50.249969482421875,2.6999999999999886,493.9,164.90228013029315,7.097763306602052,9995.944470385331,131.41207885742188,1.0716049382716046,-63.098765432098766
590,Habit DMS,20211105_PV_DMS_s2c2_0000.abf,5,600.0,-74.98635864257812,-45.02517318725586,1.9000000000000057,495.19999999999993,218.93371173727957,10.192794051124242,118.83962266404146,124.6946792602539,1.0638888888888884,-58.2037037037037
591,Habit DMS,20211105_PV_DMS_s2c2_0000.abf,6,800.0,-75.41329193115234,-40.03217315673828,1.6000000000000085,496.6,246.46464646464648,11.763006734788306,134.21595275180067,115.08316040039062,1.0826446280991733,-53.21487603305785
592,Habit DMS,20211105_PV_DMS_s2c2_0000.abf,7,1000.0,-75.08348846435547,-35.732444763183594,1.2999999999999972,499.70000000000005,270.8667736757624,13.049893094297655,164.39178555892354,105.77392578125,1.052238805970149,-48.708955223880594
593,Habit DMS,20211105_PV_DMS_s2c2_0000.abf,8,1200.0,-75.6485824584961,-31.147350311279297,1.1999999999999886,498.70000000000005,283.41708542713565,14.15177453670784,166.01302122443994,95.28085327148438,1.0607142857142853,-43.69285714285714
594,Habit DMS,20211105_PV_DMS_s2c2_0000.abf,9,1400.0,-74.6092529296875,-26.612140655517578,1.0,498.20000000000005,291.63314561544644,14.968607203097294,167.5266473148219,82.56109619140625,1.0902777777777777,-38.43055555555556
595,Habit DMS,20211105_PV_DMS_s2c2_0000.abf,10,1600.0,-72.30999755859375,-21.824352264404297,0.8999999999999915,498.4,299.4974874371859,16.359255162924185,148.9047328474337,66.07823944091797,1.0709459459459456,-32.804054054054056
596,Habit DMS,20211105_PV_DMS_s2c2_0000.abf,11,1800.0,-72.57582092285156,-16.789752960205078,0.7999999999999972,499.0,301.0839020473705,17.078839378093527,190.59878930164226,45.801292419433594,1.0879194630872482,-26.174496644295303
597,Habit DMS,20211105_PV_DMS_s2c2_0000.abf,12,2000.0,-73.17198944091797,-11.719780921936035,0.7999999999999972,421.1,271.2348322626695,21.447551324686778,76.20320732922588,31.63990020751953,1.1000000000000003,-18.348993288590606
598,Habit DMS,20211105_PV_DMS_s2c1_0000.abf,0,-400.0,-74.43268585205078,-102.46511840820312,,,0,,,,,
599,Habit DMS,20211105_PV_DMS_s2c1_0000.abf,1,-200.0,-74.34333038330078,-90.95918273925781,,,0,,,,,
600,Habit DMS,20211105_PV_DMS_s2c1_0000.abf,2,0.0,-74.414306640625,-74.414306640625,,,0,,,,,
601,Habit DMS,20211105_PV_DMS_s2c1_0000.abf,3,200.0,-74.54137420654297,-48.30427169799805,,,0,,,,,
602,Habit DMS,20211105_PV_DMS_s2c1_0000.abf,4,400.0,-74.58667755126953,-39.24995040893555,6.700000000000003,194.3,74.62686567164178,8.95676173646821,9999.999999980031,119.15479278564453,1.4461538461538461,-50.53846153846154
603,Habit DMS,20211105_PV_DMS_s2c1_0000.abf,5,600.0,-73.60408782958984,-36.32987976074219,4.099999999999994,493.5,149.1622394769105,10.723226662596561,144.08109618671114,105.32431030273438,2.822972972972974,-44.608108108108105
604,Habit DMS,20211105_PV_DMS_s2c1_0000.abf,6,800.0,-76.0965347290039,-30.74537467956543,3.0,497.70000000000005,196.07843137254898,13.0156453751756,138.79546986910432,97.32748413085938,1.4052083333333336,-39.322916666666664
605,Habit DMS,20211105_PV_DMS_s2c1_0000.abf,7,1000.0,-76.27039337158203,-25.352184295654297,2.299999999999997,496.6,226.58304673275336,15.487270513880752,141.32430024948,87.1978530883789,1.3378378378378386,-34.369369369369366
606,Habit DMS,20211105_PV_DMS_s2c1_0000.abf,8,1200.0,-76.62621307373047,-20.509801864624023,1.9000000000000057,496.5,246.66397088556408,17.56902031220822,157.0227481966162,75.61605072021484,1.3570247933884299,-29.56198347107438
607,Habit DMS,20211105_PV_DMS_s2c1_0000.abf,9,1400.0,-76.54460906982422,-15.275115966796875,1.6000000000000085,496.6,258.5858585858586,19.131542588327576,357.6863792188617,60.16313934326172,1.3165354330708665,-24.133858267716537
608,Habit DMS,20211105_PV_DMS_s2c1_0000.abf,10,1600.0,-76.6007080078125,-9.65081787109375,1.3999999999999915,266.4,275.47169811320754,22.421551698128823,1561.1514894379227,56.82539749145508,0.8221343873517787,-10.909090909090908
609,Habit DMS,20211105_PV_DMS_s2c1_0000.abf,11,1800.0,-76.53443908691406,-5.157043933868408,1.1999999999999886,177.29999999999995,295.28676888131747,24.60535809812687,1137.8874618374105,56.96370315551758,0.7122923588039868,-5.54485049833887
610,Habit DMS,20211105_PV_DMS_s2c1_0000.abf,12,2000.0,-76.41717529296875,-1.204095482826233,1.1000000000000085,116.39999999999999,312.2289679098006,28.052691288297737,680.9262585411245,59.64704132080078,0.6443113772455089,-1.5119760479041917
611,Goal DLS,20210407_PV_DLS_s2c2_0000.abf,0,-400.0,-72.2886962890625,-98.325439453125,,,0,,,,,
612,Goal DLS,20210407_PV_DLS_s2c2_0000.abf,1,-200.0,-71.85508728027344,-87.61064910888672,,,0,,,,,
613,Goal DLS,20210407_PV_DLS_s2c2_0000.abf,2,0.0,-71.90789794921875,-71.90789794921875,,,0,,,,,
614,Goal DLS,20210407_PV_DLS_s2c2_0000.abf,3,200.0,-71.95469665527344,-50.256736755371094,,,0,,,,,
615,Goal DLS,20210407_PV_DLS_s2c2_0000.abf,4,400.0,-71.62644958496094,-41.34318923950195,6.700000000000003,429.1,21.30681818181818,18.1773342963819,118.44649264133803,141.2200927734375,1.225,-55.375
616,Goal DLS,20210407_PV_DLS_s2c2_0000.abf,5,600.0,-71.5848617553711,-41.53007888793945,3.9000000000000057,495.9,107.72357723577237,21.429714358156307,43.242055580886856,129.67953491210938,1.2346153846153847,-51.55769230769231
617,Goal DLS,20210407_PV_DLS_s2c2_0000.abf,6,800.0,-71.77700805664062,-37.99446105957031,2.9000000000000057,496.4,147.9229989868288,21.50107314018587,83.28900768761984,126.02714538574219,1.2250000000000003,-48.15277777777778
618,Goal DLS,20210407_PV_DLS_s2c2_0000.abf,7,1000.0,-71.60894012451172,-34.24326705932617,2.1999999999999886,495.80000000000007,176.25607779578604,22.957742565789705,59.826916204546166,119.54735565185547,1.2244186046511631,-44.616279069767444
619,Goal DLS,20210407_PV_DLS_s2c2_0000.abf,8,1200.0,-71.67412567138672,-30.426843643188477,1.7999999999999972,495.70000000000005,196.39603158534115,24.393988365484347,58.69369982492962,112.7357177734375,1.2302083333333336,-41.177083333333336
620,Goal DLS,20210407_PV_DLS_s2c2_0000.abf,9,1400.0,-71.42964172363281,-26.7247314453125,1.5,497.80000000000007,209.5506749949627,24.937143148470142,82.86342354720546,104.78239440917969,1.2271844660194178,-37.58252427184466
621,Goal DLS,20210407_PV_DLS_s2c2_0000.abf,10,1600.0,-71.79640197753906,-23.079103469848633,1.3999999999999915,497.70000000000005,221.64013701390283,27.121491007216775,62.0434291383846,97.67150115966797,1.2385321100917435,-33.80733944954128
622,Goal DLS,20210407_PV_DLS_s2c2_0000.abf,11,1800.0,-71.45994567871094,-19.305150985717773,1.1999999999999886,496.4,230.21001615508885,28.186634627196007,72.14959905552594,89.33084869384766,1.2398230088495579,-30.0
623,Goal DLS,20210407_PV_DLS_s2c2_0000.abf,12,2000.0,-70.82966613769531,-15.747608184814453,1.1000000000000085,497.80000000000007,235.55466076102272,29.58742182781435,77.47580028365616,79.7943344116211,1.243103448275863,-26.362068965517242
624,Goal DLS,20210402_PV_DLS_s1c1_0000.abf,0,-400.0,-70.73192596435547,-106.9437255859375,,,0,,,,,
625,Goal DLS,20210402_PV_DLS_s1c1_0000.abf,1,-200.0,-71.4091796875,-92.14742279052734,,,0,,,,,
626,Goal DLS,20210402_PV_DLS_s1c1_0000.abf,2,0.0,-70.90841674804688,-70.90841674804688,,,0,,,,,
627,Goal DLS,20210402_PV_DLS_s1c1_0000.abf,3,200.0,-70.12163543701172,-44.301963806152344,,,0,,,,,
628,Goal DLS,20210402_PV_DLS_s1c1_0000.abf,4,400.0,-69.89745330810547,-33.64737319946289,6.099999999999994,498.70000000000005,81.20178643930164,5.577113268919076,0.006251160358021979,91.05491638183594,1.6102564102564108,-42.30769230769231
629,Goal DLS,20210402_PV_DLS_s1c1_0000.abf,5,600.0,-70.79204559326172,-26.19224739074707,3.4000000000000057,498.1,181.92844147968464,11.600748703566797,10.75800008748899,87.19803619384766,1.548314606741573,-34.01123595505618
630,Goal DLS,20210402_PV_DLS_s1c1_0000.abf,6,800.0,-72.67278289794922,-18.13042449951172,2.6999999999999886,495.70000000000005,215.01014198782957,17.331395392261854,0.0007559466908381163,82.56587982177734,1.5142857142857145,-26.314285714285713
631,Goal DLS,20210402_PV_DLS_s1c1_0000.abf,7,1000.0,-70.84130096435547,-10.79315185546875,2.0999999999999943,495.9,234.9129202106116,22.736121868640666,21.575966115713037,77.83232116699219,1.4666666666666668,-19.162393162393162
632,Goal DLS,20210402_PV_DLS_s1c1_0000.abf,8,1200.0,-74.52213287353516,-4.187353610992432,1.9000000000000057,498.20000000000005,245.81906105178317,28.42127320148725,531.8541810393451,74.60734558105469,1.4669421487603307,-12.867768595041323
633,Goal DLS,20210402_PV_DLS_s1c1_0000.abf,9,1400.0,-73.89221954345703,2.7856812477111816,1.7999999999999972,498.6,249.59742351046697,34.020917000433336,45.59253506887257,68.83374786376953,1.423015873015873,-5.531746031746032
634,Goal DLS,20210402_PV_DLS_s1c1_0000.abf,10,1600.0,-73.77249908447266,9.206201553344727,1.5,499.29999999999995,255.1225391723584,39.53497265729911,65.37732139084993,63.60932159423828,1.4671875,0.078125
635,Goal DLS,20210402_PV_DLS_s1c1_0000.abf,11,1800.0,-74.8040542602539,15.313446998596191,1.5,498.29999999999995,257.6489533011272,44.36193618870586,113.90147529942305,58.38215255737305,1.4083333333333332,6.340909090909091
636,Goal DLS,20210402_PV_DLS_s1c1_0000.abf,12,2000.0,-75.49264526367188,22.398645401000977,1.3999999999999915,497.70000000000005,263.9532540801934,49.200910992956764,21.9891730629433,52.21359634399414,1.3985074626865674,13.440298507462687
637,Goal DLS,cell_0068.abf,0,-400.0,-74.117919921875,-102.361328125,,,0,,,,,
638,Goal DLS,cell_0068.abf,1,-200.0,-73.6590576171875,-92.00424194335938,,,0,,,,,
639,Goal DLS,cell_0068.abf,2,0.0,-73.54176330566406,-73.54176330566406,,,0,,,,,
640,Goal DLS,cell_0068.abf,3,200.0,-73.5071792602539,-51.0009880065918,,,0,,,,,
641,Goal DLS,cell_0068.abf,4,400.0,-73.35690307617188,-39.667911529541016,96.80000000000001,489.80000000000007,73.7913486005089,17.203263489358392,259.6011601179034,99.06005859375,1.764285714285714,-50.035714285714285
642,Goal DLS,cell_0068.abf,5,600.0,-73.31998443603516,-32.88240051269531,4.299999999999997,496.20000000000005,115.87721081520634,19.23399990371584,186.76064165276466,78.4928207397461,1.680357142857143,-43.75
643,Goal DLS,cell_0068.abf,6,800.0,-73.7905502319336,-26.86410903930664,3.299999999999997,496.6,152.03729981755524,22.198240470176266,102.75584850118315,58.02165222167969,1.6662162162162164,-38.054054054054056
644,Goal DLS,cell_0068.abf,7,1000.0,-74.55754089355469,-20.33905601501465,2.700000000000017,384.79999999999995,177.96388380005234,23.738067919886152,145.47371873697438,39.003929138183594,1.6746268656716419,-31.80597014925373
645,Goal DLS,cell_0068.abf,8,1200.0,-74.54700469970703,-14.964818954467773,2.200000000000017,159.60000000000005,216.01016518424393,25.96014619698167,170.33586960654176,48.040950775146484,1.574285714285714,-29.17142857142857
646,Goal DLS,cell_0068.abf,9,1400.0,-74.29811096191406,-13.316171646118164,1.8999999999999915,119.5,238.09523809523807,28.080402334887722,118.39875830071163,48.794883728027344,6.721875000000002,-26.59375
647,Goal DLS,cell_0068.abf,10,1600.0,-73.69331359863281,-10.014568328857422,1.700000000000017,90.9,246.63677130044846,28.598143963169075,117.66333710133635,50.10986328125,1.4885350318471338,-11.509554140127388
648,Goal DLS,cell_0068.abf,11,1800.0,-73.22401428222656,-6.707381248474121,1.5,78.69999999999999,259.0673575129534,30.78302935604971,89.12837910868028,49.874114990234375,1.3159090909090911,-7.7897727272727275
649,Goal DLS,cell_0068.abf,12,2000.0,-72.81526947021484,-3.6209328174591064,1.4000000000000057,60.20000000000002,289.1156462585033,33.15867353160906,49.54142515811679,50.22924041748047,1.283240223463687,-4.4860335195530725
650,Goal DLS,20181208_DLS_s1c2_0000.abf,0,-400.0,-81.40813446044922,-128.84872436523438,,,0,,,,,
651,Goal DLS,20181208_DLS_s1c2_0000.abf,1,-200.0,-80.03196716308594,-110.77533721923828,,,0,,,,,
652,Goal DLS,20181208_DLS_s1c2_0000.abf,2,0.0,-80.05435943603516,-80.05435943603516,,,0,,,,,
653,Goal DLS,20181208_DLS_s1c2_0000.abf,3,200.0,-81.25172424316406,-53.67672348022461,5.099999999999994,498.9,56.70311867152694,-13.522497261793776,70.95565753861182,75.80294036865234,,
654,Goal DLS,20181208_DLS_s1c2_0000.abf,4,400.0,-81.39493560791016,-50.248695373535156,2.4000000000000057,492.70000000000005,244.74811339995915,24.634423991698572,1.5812593706827711,70.01852416992188,1.2125000000000004,-70.25
655,Goal DLS,20181208_DLS_s1c2_0000.abf,5,600.0,-81.04202270507812,-44.85074996948242,1.6999999999999886,496.70000000000005,315.1515151515151,34.15858490599288,4.821833643749468,61.907840728759766,1.2136363636363636,-62.18181818181818
656,Goal DLS,20181208_DLS_s1c2_0000.abf,6,800.0,-81.35030364990234,-39.7808723449707,1.3999999999999915,498.29999999999995,342.1211511370497,39.32776472155396,21.995105594398737,51.82549285888672,3.1046511627906983,-56.76744186046512
657,Goal DLS,20181208_DLS_s1c2_0000.abf,7,1000.0,-81.37105560302734,-35.041954040527344,1.1999999999999886,499.80000000000007,363.016446048937,37.835263153123435,10.782083699021985,41.157928466796875,4.555319148936172,-51.51063829787234
658,Goal DLS,20181208_DLS_s1c2_0000.abf,8,1200.0,-81.28742980957031,-30.45639419555664,1.1000000000000085,499.5,369.1813804173355,41.784522553549166,12.470875639343593,32.314632415771484,5.496610169491525,-45.67796610169491
659,Goal DLS,20181208_DLS_s1c2_0000.abf,9,1400.0,-81.1989517211914,-25.437957763671875,1.0,495.4,273.05825242718447,42.93987345188248,13.293808572454703,25.658727645874023,4.07704918032787,-39.36065573770492
660,Goal DLS,20181208_DLS_s1c2_0000.abf,10,1600.0,-81.3028335571289,-20.35557746887207,1.0,201.2,209.7902097902098,41.40155348295128,9.29119126870842,28.352645874023438,2.2050000000000005,-34.175
661,Goal DLS,20181208_DLS_s1c2_0000.abf,11,1800.0,-81.42037963867188,-16.592975616455078,0.8999999999999915,58.499999999999986,295.1388888888889,38.90118201095272,28.880536549654842,53.686702728271484,3.739130434782609,-33.17391304347826
662,Goal DLS,20181208_DLS_s1c2_0000.abf,12,2000.0,-81.57594299316406,-13.428828239440918,0.8999999999999915,66.00000000000001,291.85867895545306,39.39144157404194,26.644992021367894,45.077674865722656,1.58125,-25.71875
663,Goal DLS,20210407_PV_DLS_s1c1_0000.abf,0,-400.0,-69.23661804199219,-108.75769805908203,,,0,,,,,
664,Goal DLS,20210407_PV_DLS_s1c1_0000.abf,1,-200.0,-64.64008331298828,-91.59537506103516,,,0,,,,,
665,Goal DLS,20210407_PV_DLS_s1c1_0000.abf,2,0.0,-70.15689086914062,-70.15689086914062,,,0,,,,,
