,group,cell_name,input_current,f_rate,t_last_spike,R,Tau,sweep,rest_potential
405,Habit DLS,20181211_DLS_s1c2_0000.abf,0.0,0.0,,192.653,7.22513,2,-81.22103412334735
406,Habit DLS,20181211_DLS_s1c2_0000.abf,200.0,19.29260450160772,161.3,192.653,7.22513,3,-81.22103412334735
407,Habit DLS,20181211_DLS_s1c2_0000.abf,400.0,46.05263157894736,458.7000000000001,192.653,7.22513,4,-81.22103412334735
408,Habit DLS,20181211_DLS_s1c2_0000.abf,600.0,65.70841889117044,488.9,192.653,7.22513,5,-81.22103412334735
409,Habit DLS,20181211_DLS_s1c2_0000.abf,800.0,139.66480446927375,109.0,192.653,7.22513,6,-81.22103412334735
410,Habit DLS,20181211_DLS_s1c2_0000.abf,1000.0,155.72858731924362,91.2,192.653,7.22513,7,-81.22103412334735
411,Habit DLS,20181211_DLS_s1c2_0000.abf,1200.0,203.8216560509554,79.7,192.653,7.22513,8,-81.22103412334735
412,Habit DLS,20181211_DLS_s1c2_0000.abf,1400.0,254.44766239139432,484.5,192.653,7.22513,9,-81.22103412334735
413,Habit DLS,20181211_DLS_s1c2_0000.abf,1600.0,331.7535545023695,22.10000000000001,192.653,7.22513,10,-81.22103412334735
414,Habit DLS,20181211_DLS_s1c2_0000.abf,1800.0,314.6853146853149,29.59999999999998,192.653,7.22513,11,-81.22103412334735
415,Habit DLS,20181211_DLS_s1c2_0000.abf,2000.0,373.13432835820885,14.299999999999995,192.653,7.22513,12,-81.22103412334735
416,Habit DLS,20210410_PV_DLS_s1c1_0000.abf,-400.0,0.0,,58.8608,6.17892,0,-72.36819986196664
417,Habit DLS,20210410_PV_DLS_s1c1_0000.abf,-200.0,0.0,,58.8608,6.17892,1,-72.36819986196664
418,Habit DLS,20210410_PV_DLS_s1c1_0000.abf,0.0,0.0,,58.8608,6.17892,2,-72.36819986196664
419,Habit DLS,20210410_PV_DLS_s1c1_0000.abf,200.0,0.0,,58.8608,6.17892,3,-72.36819986196664
420,Habit DLS,20210410_PV_DLS_s1c1_0000.abf,400.0,0.0,,58.8608,6.17892,4,-72.36819986196664
421,Habit DLS,20210410_PV_DLS_s1c1_0000.abf,600.0,214.28571428571428,21.200000000000006,58.8608,6.17892,5,-72.36819986196664
422,Habit DLS,20210410_PV_DLS_s1c1_0000.abf,800.0,173.71755569180462,493.9,58.8608,6.17892,6,-72.36819986196664
423,Habit DLS,20210410_PV_DLS_s1c1_0000.abf,1000.0,209.39215287660096,495.4,58.8608,6.17892,7,-72.36819986196664
424,Habit DLS,20210410_PV_DLS_s1c1_0000.abf,1200.0,231.66800966962128,499.1,58.8608,6.17892,8,-72.36819986196664
425,Habit DLS,20210410_PV_DLS_s1c1_0000.abf,1400.0,243.46076458752515,499.2000000000001,58.8608,6.17892,9,-72.36819986196664
426,Habit DLS,20210410_PV_DLS_s1c1_0000.abf,1600.0,247.5845410628019,498.7000000000001,58.8608,6.17892,10,-72.36819986196664
427,Habit DLS,20210410_PV_DLS_s1c1_0000.abf,1800.0,262.9482071713147,378.0,58.8608,6.17892,11,-72.36819986196664
428,Habit DLS,20210410_PV_DLS_s1c1_0000.abf,2000.0,275.09293680297395,270.3,58.8608,6.17892,12,-72.36819986196664
429,Habit DLS,20181216_DLS_s2c1_0000.abf,-400.0,0.0,,118.337,5.89631,0,-80.75376305213341
430,Habit DLS,20181216_DLS_s2c1_0000.abf,-200.0,0.0,,118.337,5.89631,1,-80.75376305213341
431,Habit DLS,20181216_DLS_s2c1_0000.abf,0.0,0.0,,118.337,5.89631,2,-80.75376305213341
432,Habit DLS,20181216_DLS_s2c1_0000.abf,200.0,0.0,,118.337,5.89631,3,-80.75376305213341
433,Habit DLS,20181216_DLS_s2c1_0000.abf,400.0,190.71837253655443,159.59999999999997,118.337,5.89631,4,-80.75376305213341
434,Habit DLS,20181216_DLS_s2c1_0000.abf,600.0,234.72278429785516,495.9,118.337,5.89631,5,-80.75376305213341
435,Habit DLS,20181216_DLS_s2c1_0000.abf,800.0,252.1686503933831,496.9,118.337,5.89631,6,-80.75376305213341
436,Habit DLS,20181216_DLS_s2c1_0000.abf,1000.0,269.51151038742285,179.2,118.337,5.89631,7,-80.75376305213341
437,Habit DLS,20181216_DLS_s2c1_0000.abf,1200.0,329.6703296703297,64.7,118.337,5.89631,8,-80.75376305213341
438,Habit DLS,20181216_DLS_s2c1_0000.abf,1400.0,353.9823008849556,46.10000000000001,118.337,5.89631,9,-80.75376305213341
439,Habit DLS,20181216_DLS_s2c1_0000.abf,1600.0,377.906976744186,35.3,118.337,5.89631,10,-80.75376305213341
440,Habit DLS,20181216_DLS_s2c1_0000.abf,1800.0,384.61538461538436,32.00000000000001,118.337,5.89631,11,-80.75376305213341
441,Habit DLS,20181216_DLS_s2c1_0000.abf,2000.0,406.50406504065046,25.39999999999999,118.337,5.89631,12,-80.75376305213341
442,Habit DLS,20210414_PV_DLS_s1c3_0000.abf,-400.0,0.0,,134.249,8.59022,0,-72.75515747070312
443,Habit DLS,20210414_PV_DLS_s1c3_0000.abf,-200.0,0.0,,134.249,8.59022,1,-72.75515747070312
444,Habit DLS,20210414_PV_DLS_s1c3_0000.abf,0.0,0.0,,134.249,8.59022,2,-72.75515747070312
445,Habit DLS,20210414_PV_DLS_s1c3_0000.abf,200.0,134.94172970762622,495.6,134.249,8.59022,3,-72.75515747070312
446,Habit DLS,20210414_PV_DLS_s1c3_0000.abf,400.0,211.99273167777105,498.2000000000001,134.249,8.59022,4,-72.75515747070312
447,Habit DLS,20210414_PV_DLS_s1c3_0000.abf,600.0,246.8136759053207,496.19999999999993,134.249,8.59022,5,-72.75515747070312
448,Habit DLS,20210414_PV_DLS_s1c3_0000.abf,800.0,264.9676375404531,496.0,134.249,8.59022,6,-72.75515747070312
449,Habit DLS,20210414_PV_DLS_s1c3_0000.abf,1000.0,274.74747474747466,496.3,134.249,8.59022,7,-72.75515747070312
450,Habit DLS,20210414_PV_DLS_s1c3_0000.abf,1200.0,282.96207104154126,499.4,134.249,8.59022,8,-72.75515747070312
451,Habit DLS,20210414_PV_DLS_s1c3_0000.abf,1400.0,285.48451950140736,498.4,134.249,8.59022,9,-72.75515747070312
452,Habit DLS,20210414_PV_DLS_s1c3_0000.abf,1600.0,286.5213882163035,496.5,134.249,8.59022,10,-72.75515747070312
453,Habit DLS,20210414_PV_DLS_s1c3_0000.abf,1800.0,288.92455858748,499.3,134.249,8.59022,11,-72.75515747070312
454,Habit DLS,20210414_PV_DLS_s1c3_0000.abf,2000.0,300.46435400163887,366.9,134.249,8.59022,12,-72.75515747070312
455,Habit DLS,20210410_PV_DLS_s1c2_0000.abf,-400.0,0.0,,102.444,8.69081,0,-68.0633773803711
456,Habit DLS,20210410_PV_DLS_s1c2_0000.abf,-200.0,0.0,,102.444,8.69081,1,-68.0633773803711
457,Habit DLS,20210410_PV_DLS_s1c2_0000.abf,0.0,0.0,,102.444,8.69081,2,-68.0633773803711
458,Habit DLS,20210410_PV_DLS_s1c2_0000.abf,200.0,0.0,,102.444,8.69081,3,-68.0633773803711
459,Habit DLS,20210410_PV_DLS_s1c2_0000.abf,400.0,0.0,,102.444,8.69081,4,-68.0633773803711
460,Habit DLS,20210410_PV_DLS_s1c2_0000.abf,600.0,143.1200163565733,492.3,102.444,8.69081,5,-68.0633773803711
461,Habit DLS,20210410_PV_DLS_s1c2_0000.abf,800.0,182.0388349514563,496.80000000000007,102.444,8.69081,6,-68.0633773803711
462,Habit DLS,20210410_PV_DLS_s1c2_0000.abf,1000.0,208.1228531016367,496.7000000000001,102.444,8.69081,7,-68.0633773803711
463,Habit DLS,20210410_PV_DLS_s1c2_0000.abf,1200.0,225.35211267605638,498.5,102.444,8.69081,8,-68.0633773803711
464,Habit DLS,20210410_PV_DLS_s1c2_0000.abf,1400.0,237.95119983867713,497.1,102.444,8.69081,9,-68.0633773803711
465,Habit DLS,20210410_PV_DLS_s1c2_0000.abf,1600.0,247.0871836078747,498.9,102.444,8.69081,10,-68.0633773803711
466,Habit DLS,20210410_PV_DLS_s1c2_0000.abf,1800.0,254.39127801332532,496.3,102.444,8.69081,11,-68.0633773803711
467,Habit DLS,20210410_PV_DLS_s1c2_0000.abf,2000.0,257.7527184857028,497.4,102.444,8.69081,12,-68.0633773803711
468,Habit DLS,20181216_DLS_s1c2_0001.abf,-400.0,0.0,,91.5998,5.72193,0,-84.45917452298679
469,Habit DLS,20181216_DLS_s1c2_0001.abf,-200.0,0.0,,91.5998,5.72193,1,-84.45917452298679
470,Habit DLS,20181216_DLS_s1c2_0001.abf,0.0,0.0,,91.5998,5.72193,2,-84.45917452298679
471,Habit DLS,20181216_DLS_s1c2_0001.abf,200.0,0.0,,91.5998,5.72193,3,-84.45917452298679
472,Habit DLS,20181216_DLS_s1c2_0001.abf,400.0,66.75567423230974,303.6,91.5998,5.72193,4,-84.45917452298679
473,Habit DLS,20181216_DLS_s1c2_0001.abf,600.0,164.2668829851957,495.5,91.5998,5.72193,5,-84.45917452298679
474,Habit DLS,20181216_DLS_s1c2_0001.abf,800.0,211.48036253776436,498.4,91.5998,5.72193,6,-84.45917452298679
475,Habit DLS,20181216_DLS_s1c2_0001.abf,1000.0,244.93073679983937,499.6,91.5998,5.72193,7,-84.45917452298679
476,Habit DLS,20181216_DLS_s1c2_0001.abf,1200.0,268.30744401855964,497.0,91.5998,5.72193,8,-84.45917452298679
477,Habit DLS,20181216_DLS_s1c2_0001.abf,1400.0,284.2168917556944,497.3,91.5998,5.72193,9,-84.45917452298679
478,Habit DLS,20181216_DLS_s1c2_0001.abf,1600.0,292.63370332996976,496.6,91.5998,5.72193,10,-84.45917452298679
479,Habit DLS,20181216_DLS_s1c2_0001.abf,1800.0,309.33633295838024,356.6,91.5998,5.72193,11,-84.45917452298679
480,Habit DLS,20181216_DLS_s1c2_0001.abf,2000.0,330.2752293577982,219.0,91.5998,5.72193,12,-84.45917452298679
481,Habit DLS,20181216_DLS_s2c2_0000.abf,-400.0,0.0,,133.711,4.88261,0,-86.50928849440355
482,Habit DLS,20181216_DLS_s2c2_0000.abf,-200.0,0.0,,133.711,4.88261,1,-86.50928849440355
483,Habit DLS,20181216_DLS_s2c2_0000.abf,0.0,0.0,,133.711,4.88261,2,-86.50928849440355
484,Habit DLS,20181216_DLS_s2c2_0000.abf,200.0,67.63059701492537,492.6,133.711,4.88261,3,-86.50928849440355
485,Habit DLS,20181216_DLS_s2c2_0000.abf,400.0,147.32965009208098,492.7000000000001,133.711,4.88261,4,-86.50928849440355
486,Habit DLS,20181216_DLS_s2c2_0000.abf,600.0,195.1616182150844,494.7000000000001,133.711,4.88261,5,-86.50928849440355
487,Habit DLS,20181216_DLS_s2c2_0000.abf,800.0,223.79032258064515,498.3,133.711,4.88261,6,-86.50928849440355
488,Habit DLS,20181216_DLS_s2c2_0000.abf,1000.0,245.67055980668545,498.5,133.711,4.88261,7,-86.50928849440355
489,Habit DLS,20181216_DLS_s2c2_0000.abf,1200.0,263.5277582572031,286.2000000000001,133.711,4.88261,8,-86.50928849440355
490,Habit DLS,20181216_DLS_s2c2_0000.abf,1400.0,275.26622463331324,499.1,133.711,4.88261,9,-86.50928849440355
491,Habit DLS,20181216_DLS_s2c2_0000.abf,1600.0,316.52989449003513,86.60000000000002,133.711,4.88261,10,-86.50928849440355
492,Habit DLS,20181216_DLS_s2c2_0000.abf,1800.0,321.66508987701036,106.9,133.711,4.88261,11,-86.50928849440355
493,Habit DLS,20181216_DLS_s2c2_0000.abf,2000.0,601.56406657309,499.80000000000007,133.711,4.88261,12,-86.50928849440355
494,Habit DLS,20210414_PV_DLS_s1c1_0000.abf,-400.0,0.0,,104.171,8.45794,0,-72.374879690317
495,Habit DLS,20210414_PV_DLS_s1c1_0000.abf,-200.0,0.0,,104.171,8.45794,1,-72.374879690317
496,Habit DLS,20210414_PV_DLS_s1c1_0000.abf,0.0,0.0,,104.171,8.45794,2,-72.374879690317
497,Habit DLS,20210414_PV_DLS_s1c1_0000.abf,200.0,0.0,,104.171,8.45794,3,-72.374879690317
498,Habit DLS,20210414_PV_DLS_s1c1_0000.abf,400.0,124.59150326797385,492.80000000000007,104.171,8.45794,4,-72.374879690317
499,Habit DLS,20210414_PV_DLS_s1c1_0000.abf,600.0,169.7998787143723,496.80000000000007,104.171,8.45794,5,-72.374879690317
500,Habit DLS,20210414_PV_DLS_s1c1_0000.abf,800.0,194.4106925880924,495.6,104.171,8.45794,6,-72.374879690317
501,Habit DLS,20210414_PV_DLS_s1c1_0000.abf,1000.0,210.31344792719918,496.0,104.171,8.45794,7,-72.374879690317
502,Habit DLS,20210414_PV_DLS_s1c1_0000.abf,1200.0,219.09547738693462,498.80000000000007,104.171,8.45794,8,-72.374879690317
503,Habit DLS,20210414_PV_DLS_s1c1_0000.abf,1400.0,236.15635179153097,246.79999999999995,104.171,8.45794,9,-72.374879690317
504,Habit DLS,20210414_PV_DLS_s1c1_0000.abf,1600.0,259.30851063829783,151.5,104.171,8.45794,10,-72.374879690317
505,Habit DLS,20210414_PV_DLS_s1c1_0000.abf,1800.0,145.49744396382226,255.3,104.171,8.45794,11,-72.374879690317
506,Habit DLS,20210414_PV_DLS_s1c1_0000.abf,2000.0,278.0996523754345,87.2,104.171,8.45794,12,-72.374879690317
507,Habit DMS,20210414_PV_DMS_s1c1_0000.abf,-400.0,0.0,,118.618,5.78659,0,-71.30683077298679
508,Habit DMS,20210414_PV_DMS_s1c1_0000.abf,-200.0,0.0,,118.618,5.78659,1,-71.30683077298679
509,Habit DMS,20210414_PV_DMS_s1c1_0000.abf,0.0,0.0,,118.618,5.78659,2,-71.30683077298679
510,Habit DMS,20210414_PV_DMS_s1c1_0000.abf,200.0,87.17310087173101,489.4,118.618,5.78659,3,-71.30683077298679
511,Habit DMS,20210414_PV_DMS_s1c1_0000.abf,400.0,196.5552178318136,496.1,118.618,5.78659,4,-71.30683077298679
512,Habit DMS,20210414_PV_DMS_s1c1_0000.abf,600.0,251.06296821218868,495.9,118.618,5.78659,5,-71.30683077298679
513,Habit DMS,20210414_PV_DMS_s1c1_0000.abf,800.0,281.29395218002816,499.3,118.618,5.78659,6,-71.30683077298679
514,Habit DMS,20210414_PV_DMS_s1c1_0000.abf,1000.0,299.0766760337214,499.5,118.618,5.78659,7,-71.30683077298679
515,Habit DMS,20210414_PV_DMS_s1c1_0000.abf,1200.0,313.9464681022339,498.0,118.618,5.78659,8,-71.30683077298679
516,Habit DMS,20210414_PV_DMS_s1c1_0000.abf,1400.0,322.97379646556976,493.4,118.618,5.78659,9,-71.30683077298679
517,Habit DMS,20210414_PV_DMS_s1c1_0000.abf,1600.0,329.9798792756539,498.0,118.618,5.78659,10,-71.30683077298679
518,Habit DMS,20210414_PV_DMS_s1c1_0000.abf,1800.0,337.2816703473198,499.0,118.618,5.78659,11,-71.30683077298679
519,Habit DMS,20210414_PV_DMS_s1c1_0000.abf,2000.0,348.4390735146022,497.4,118.618,5.78659,12,-71.30683077298679
520,Habit DMS,20181211_DMS_s1c1_0000.abf,-400.0,0.0,,130.142,7.43571,0,-80.25282346285306
521,Habit DMS,20181211_DMS_s1c1_0000.abf,-200.0,0.0,,130.142,7.43571,1,-80.25282346285306
522,Habit DMS,20181211_DMS_s1c1_0000.abf,0.0,0.0,,130.142,7.43571,2,-80.25282346285306
523,Habit DMS,20181211_DMS_s1c1_0000.abf,200.0,0.0,,130.142,7.43571,3,-80.25282346285306
524,Habit DMS,20181211_DMS_s1c1_0000.abf,400.0,24.40214738897023,490.6,130.142,7.43571,4,-80.25282346285306
525,Habit DMS,20181211_DMS_s1c1_0000.abf,600.0,95.43568464730288,487.3,130.142,7.43571,5,-80.25282346285306
526,Habit DMS,20181211_DMS_s1c1_0000.abf,800.0,119.3467336683417,322.3,130.142,7.43571,6,-80.25282346285306
527,Habit DMS,20181211_DMS_s1c1_0000.abf,1000.0,141.6893732970027,186.6,130.142,7.43571,7,-80.25282346285306
528,Habit DMS,20181211_DMS_s1c1_0000.abf,1200.0,168.94609814963792,126.90000000000002,130.142,7.43571,8,-80.25282346285306
529,Habit DMS,20181211_DMS_s1c1_0000.abf,1400.0,178.17371937639197,92.0,130.142,7.43571,9,-80.25282346285306
530,Habit DMS,20181211_DMS_s1c1_0000.abf,1600.0,191.78082191780814,75.00000000000001,130.142,7.43571,10,-80.25282346285306
531,Habit DMS,20181211_DMS_s1c1_0000.abf,1800.0,445.9798994974874,161.0,130.142,7.43571,11,-80.25282346285306
532,Habit DMS,20181211_DMS_s1c1_0000.abf,2000.0,210.32504780114732,53.89999999999999,130.142,7.43571,12,-80.25282346285306
533,Habit DMS,20211105_PV_DMS_s1c1_0000.abf,-400.0,0.0,,91.6935,4.15182,0,-70.36851736215445
534,Habit DMS,20211105_PV_DMS_s1c1_0000.abf,-200.0,0.0,,91.6935,4.15182,1,-70.36851736215445
535,Habit DMS,20211105_PV_DMS_s1c1_0000.abf,0.0,0.0,,91.6935,4.15182,2,-70.36851736215445
536,Habit DMS,20211105_PV_DMS_s1c1_0000.abf,200.0,42.97994269340975,494.3,91.6935,4.15182,3,-70.36851736215445
537,Habit DMS,20211105_PV_DMS_s1c1_0000.abf,400.0,127.16996366572468,499.6,91.6935,4.15182,4,-70.36851736215445
538,Habit DMS,20211105_PV_DMS_s1c1_0000.abf,600.0,196.9543147208122,495.0,91.6935,4.15182,5,-70.36851736215445
539,Habit DMS,20211105_PV_DMS_s1c1_0000.abf,800.0,227.5015099657741,498.6,91.6935,4.15182,6,-70.36851736215445
540,Habit DMS,20211105_PV_DMS_s1c1_0000.abf,1000.0,246.3651050080775,496.7000000000001,91.6935,4.15182,7,-70.36851736215445
541,Habit DMS,20211105_PV_DMS_s1c1_0000.abf,1200.0,265.33425223983454,291.5,91.6935,4.15182,8,-70.36851736215445
542,Habit DMS,20211105_PV_DMS_s1c1_0000.abf,1400.0,434.4328238133549,498.3,91.6935,4.15182,9,-70.36851736215445
543,Habit DMS,20211105_PV_DMS_s1c1_0000.abf,1600.0,485.06714772499487,499.80000000000007,91.6935,4.15182,10,-70.36851736215445
544,Habit DMS,20211105_PV_DMS_s1c1_0000.abf,1800.0,331.1258278145695,61.3,91.6935,4.15182,11,-70.36851736215445
545,Habit DMS,20211105_PV_DMS_s1c1_0000.abf,2000.0,314.46540880503136,96.2,91.6935,4.15182,12,-70.36851736215445
546,Habit DMS,20181211_DMS_s1c2_0001.abf,-400.0,0.0,,171.0,5.62531,0,-82.84621077317458
547,Habit DMS,20181211_DMS_s1c2_0001.abf,-200.0,0.0,,171.0,5.62531,1,-82.84621077317458
548,Habit DMS,20181211_DMS_s1c2_0001.abf,0.0,0.0,,171.0,5.62531,2,-82.84621077317458
549,Habit DMS,20181211_DMS_s1c2_0001.abf,200.0,36.94581280788178,394.6,171.0,5.62531,3,-82.84621077317458
550,Habit DMS,20181211_DMS_s1c2_0001.abf,400.0,47.63649688530597,277.2,171.0,5.62531,4,-82.84621077317458
551,Habit DMS,20181211_DMS_s1c2_0001.abf,600.0,179.6407185628743,36.3,171.0,5.62531,5,-82.84621077317458
552,Habit DMS,20181211_DMS_s1c2_0001.abf,800.0,183.33333333333337,62.09999999999998,171.0,5.62531,6,-82.84621077317458
553,Habit DMS,20181211_DMS_s1c2_0001.abf,1000.0,189.57345971563984,65.09999999999998,171.0,5.62531,7,-82.84621077317458
554,Habit DMS,20181211_DMS_s1c2_0001.abf,1200.0,162.95379537953795,486.3,171.0,5.62531,8,-82.84621077317458
555,Habit DMS,20181211_DMS_s1c2_0001.abf,1400.0,227.2727272727272,32.2,171.0,5.62531,9,-82.84621077317458
556,Habit DMS,20181211_DMS_s1c2_0001.abf,1600.0,225.98870056497174,36.7,171.0,5.62531,10,-82.84621077317458
557,Habit DMS,20181211_DMS_s1c2_0001.abf,1800.0,190.52803483941207,184.9,171.0,5.62531,11,-82.84621077317458
558,Habit DMS,20181211_DMS_s1c2_0001.abf,2000.0,215.51724137931046,24.3,171.0,5.62531,12,-82.84621077317458
559,Habit DMS,20181216_DMS_s1c1_0000.abf,-400.0,0.0,,152.403,6.40603,0,-82.77152545635516
560,Habit DMS,20181216_DMS_s1c1_0000.abf,-200.0,0.0,,152.403,6.40603,1,-82.77152545635516
561,Habit DMS,20181216_DMS_s1c1_0000.abf,0.0,0.0,,152.403,6.40603,2,-82.77152545635516
562,Habit DMS,20181216_DMS_s1c1_0000.abf,200.0,0.0,,152.403,6.40603,3,-82.77152545635516
563,Habit DMS,20181216_DMS_s1c1_0000.abf,400.0,124.41362431164593,494.5,152.403,6.40603,4,-82.77152545635516
564,Habit DMS,20181216_DMS_s1c1_0000.abf,600.0,161.81229773462783,435.4,152.403,6.40603,5,-82.77152545635516
565,Habit DMS,20181216_DMS_s1c1_0000.abf,800.0,207.9141515761234,151.3,152.403,6.40603,6,-82.77152545635516
566,Habit DMS,20181216_DMS_s1c1_0000.abf,1000.0,241.3431269674712,97.09999999999998,152.403,6.40603,7,-82.77152545635516
567,Habit DMS,20181216_DMS_s1c1_0000.abf,1200.0,264.2007926023778,77.3,152.403,6.40603,8,-82.77152545635516
568,Habit DMS,20181216_DMS_s1c1_0000.abf,1400.0,291.7771883289124,76.8,152.403,6.40603,9,-82.77152545635516
569,Habit DMS,20181216_DMS_s1c1_0000.abf,1600.0,300.6012024048096,51.2,152.403,6.40603,10,-82.77152545635516
570,Habit DMS,20181216_DMS_s1c1_0000.abf,1800.0,320.855614973262,38.500000000000014,152.403,6.40603,11,-82.77152545635516
571,Habit DMS,20181216_DMS_s1c1_0000.abf,2000.0,230.5475504322766,70.50000000000001,152.403,6.40603,12,-82.77152545635516
572,Habit DMS,20181216_DMS_s1c2_0000.abf,-400.0,0.0,,78.428,4.81627,0,-83.95501063420222
573,Habit DMS,20181216_DMS_s1c2_0000.abf,-200.0,0.0,,78.428,4.81627,1,-83.95501063420222
574,Habit DMS,20181216_DMS_s1c2_0000.abf,0.0,0.0,,78.428,4.81627,2,-83.95501063420222
575,Habit DMS,20181216_DMS_s1c2_0000.abf,200.0,0.0,,78.428,4.81627,3,-83.95501063420222
576,Habit DMS,20181216_DMS_s1c2_0000.abf,400.0,97.52616555661275,489.19999999999993,78.428,4.81627,4,-83.95501063420222
577,Habit DMS,20181216_DMS_s1c2_0000.abf,600.0,133.0603889457523,493.80000000000007,78.428,4.81627,5,-83.95501063420222
578,Habit DMS,20181216_DMS_s1c2_0000.abf,800.0,169.28411176830508,494.1,78.428,4.81627,6,-83.95501063420222
579,Habit DMS,20181216_DMS_s1c2_0000.abf,1000.0,192.8151004668155,495.7000000000001,78.428,4.81627,7,-83.95501063420222
580,Habit DMS,20181216_DMS_s1c2_0000.abf,1200.0,208.2912032355915,497.0,78.428,4.81627,8,-83.95501063420222
581,Habit DMS,20181216_DMS_s1c2_0000.abf,1400.0,221.03658536585368,395.69999999999993,78.428,4.81627,9,-83.95501063420222
582,Habit DMS,20181216_DMS_s1c2_0000.abf,1600.0,246.91358024691357,188.1,78.428,4.81627,10,-83.95501063420222
583,Habit DMS,20181216_DMS_s1c2_0000.abf,1800.0,257.0093457943926,130.09999999999997,78.428,4.81627,11,-83.95501063420222
584,Habit DMS,20181216_DMS_s1c2_0000.abf,2000.0,285.71428571428584,85.49999999999999,78.428,4.81627,12,-83.95501063420222
585,Habit DMS,20211105_PV_DMS_s2c2_0000.abf,-400.0,0.0,,113.635,4.57339,0,-74.04879291240985
586,Habit DMS,20211105_PV_DMS_s2c2_0000.abf,-200.0,0.0,,113.635,4.57339,1,-74.04879291240985
587,Habit DMS,20211105_PV_DMS_s2c2_0000.abf,0.0,0.0,,113.635,4.57339,2,-74.04879291240985
588,Habit DMS,20211105_PV_DMS_s2c2_0000.abf,200.0,50.073023158773225,485.19999999999993,113.635,4.57339,3,-74.04879291240985
589,Habit DMS,20211105_PV_DMS_s2c2_0000.abf,400.0,164.90228013029315,493.9,113.635,4.57339,4,-74.04879291240985
590,Habit DMS,20211105_PV_DMS_s2c2_0000.abf,600.0,218.9337117372796,495.19999999999993,113.635,4.57339,5,-74.04879291240985
591,Habit DMS,20211105_PV_DMS_s2c2_0000.abf,800.0,246.46464646464645,496.6,113.635,4.57339,6,-74.04879291240985
592,Habit DMS,20211105_PV_DMS_s2c2_0000.abf,1000.0,270.86677367576243,499.7000000000001,113.635,4.57339,7,-74.04879291240985
593,Habit DMS,20211105_PV_DMS_s2c2_0000.abf,1200.0,283.41708542713565,498.7000000000001,113.635,4.57339,8,-74.04879291240985
594,Habit DMS,20211105_PV_DMS_s2c2_0000.abf,1400.0,291.63314561544644,498.2000000000001,113.635,4.57339,9,-74.04879291240985
595,Habit DMS,20211105_PV_DMS_s2c2_0000.abf,1600.0,299.49748743718584,498.4,113.635,4.57339,10,-74.04879291240985
596,Habit DMS,20211105_PV_DMS_s2c2_0000.abf,1800.0,301.0839020473705,499.0,113.635,4.57339,11,-74.04879291240985
597,Habit DMS,20211105_PV_DMS_s2c2_0000.abf,2000.0,301.81086519114683,497.80000000000007,113.635,4.57339,12,-74.04879291240985
598,Habit DMS,20211105_PV_DMS_s2c1_0000.abf,-400.0,0.0,,84.6707,5.76782,0,-75.46250269963191
599,Habit DMS,20211105_PV_DMS_s2c1_0000.abf,-200.0,0.0,,84.6707,5.76782,1,-75.46250269963191
600,Habit DMS,20211105_PV_DMS_s2c1_0000.abf,0.0,0.0,,84.6707,5.76782,2,-75.46250269963191
601,Habit DMS,20211105_PV_DMS_s2c1_0000.abf,200.0,0.0,,84.6707,5.76782,3,-75.46250269963191
602,Habit DMS,20211105_PV_DMS_s2c1_0000.abf,400.0,74.62686567164178,194.3,84.6707,5.76782,4,-75.46250269963191
603,Habit DMS,20211105_PV_DMS_s2c1_0000.abf,600.0,149.1622394769105,493.5,84.6707,5.76782,5,-75.46250269963191
604,Habit DMS,20211105_PV_DMS_s2c1_0000.abf,800.0,196.07843137254898,497.7000000000001,84.6707,5.76782,6,-75.46250269963191
605,Habit DMS,20211105_PV_DMS_s2c1_0000.abf,1000.0,226.58304673275336,496.6,84.6707,5.76782,7,-75.46250269963191
606,Habit DMS,20211105_PV_DMS_s2c1_0000.abf,1200.0,246.66397088556408,496.5,84.6707,5.76782,8,-75.46250269963191
607,Habit DMS,20211105_PV_DMS_s2c1_0000.abf,1400.0,258.5858585858586,496.6,84.6707,5.76782,9,-75.46250269963191
608,Habit DMS,20211105_PV_DMS_s2c1_0000.abf,1600.0,510.28640580879386,497.19999999999993,84.6707,5.76782,10,-75.46250269963191
609,Habit DMS,20211105_PV_DMS_s2c1_0000.abf,1800.0,294.11764705882337,181.40000000000003,84.6707,5.76782,11,-75.46250269963191
610,Habit DMS,20211105_PV_DMS_s2c1_0000.abf,2000.0,431.1209143773812,499.80000000000007,84.6707,5.76782,12,-75.46250269963191
611,Goal DLS,20210407_PV_DLS_s2c2_0000.abf,-400.0,0.0,,77.7162,7.07661,0,-71.6764168372521
612,Goal DLS,20210407_PV_DLS_s2c2_0000.abf,-200.0,0.0,,77.7162,7.07661,1,-71.6764168372521
613,Goal DLS,20210407_PV_DLS_s2c2_0000.abf,0.0,0.0,,77.7162,7.07661,2,-71.6764168372521
614,Goal DLS,20210407_PV_DLS_s2c2_0000.abf,200.0,0.0,,77.7162,7.07661,3,-71.6764168372521
615,Goal DLS,20210407_PV_DLS_s2c2_0000.abf,400.0,21.30681818181818,429.1,77.7162,7.07661,4,-71.6764168372521
616,Goal DLS,20210407_PV_DLS_s2c2_0000.abf,600.0,107.72357723577237,495.9,77.7162,7.07661,5,-71.6764168372521
617,Goal DLS,20210407_PV_DLS_s2c2_0000.abf,800.0,147.92299898682882,496.4,77.7162,7.07661,6,-71.6764168372521
